order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDI06010,2018-11-15,18:28:43,Dinner,NS,"[('Salmon', 8), ('Pasta', 6), ('Shrimp', 4), ('Fish&Chips', 2)]",779.0,-37.8197041,145.0144204,0,11.453,17.8524243
ORDA07564,2018-07-04,14:05:04,Lunch,BK,"[('Chicken', 9), ('Burger', 2), ('Steak', 3), ('Fries', 6), ('Salad', 1)]",574.2,-37.8048323,144.9327615,0,10.29,16.3630155
ORDX07178,2018-12-10,19:19:26,Dinner,BK,"[('Shrimp', 5), ('Salmon', 2), ('Pasta', 6)]",517.0,-37.824725,144.9430046,0,9.869,8.35395305
ORDB10412,2018-04-26,11:43:05,Breakfast,TP,"[('Eggs', 7), ('Coffee', 5)]",191.5,-37.8187538,144.967203,0,7.567,10.6063539
ORDX05560,2018-05-26,12:43:56,Lunch,BK,"[('Chicken', 9), ('Burger', 10), ('Salad', 9), ('Fries', 7)]",836.8,-37.8034568,144.9945629,0,5.271,13.3973746
ORDC10598,2018-04-26,11:43:05,Breakfast,NS,"[('Eggs', 6), ('Pancake', 7), ('Coffee', 6)]",346.75,-37.8183632,144.9670753,0,8.446,13.1152738
ORDA06250,2018-07-29,14:55:46,Lunch,BK,"[('Salad', 9), ('Chicken', 6)]",346.8,-37.8121156,144.9737584,0,6.772,15.4130466
ORDX04639,2018-01-19,08:30:25,Breakfast,BK,"[('Cereal', 5), ('Pancake', 7), ('Coffee', 2)]",289.75,-37.8006036,144.9738547,0,7.303,12.1341397
ORDB07242,2018-09-06,16:16:54,Dinner,TP,"[('Fish&Chips', 8), ('Pasta', 4)]",390.0,-37.7988906,144.9932646,0,11.452,15.3696458
ORDA01286,2018-10-02,17:07:36,Dinner,BK,"[('Salmon', 1), ('Pasta', 5), ('Shrimp', 6), ('Fish&Chips', 1)]",537.5,-37.8023999,144.9629922,0,7.833,14.7053727
ORDX00743,2018-09-13,16:27:02,Dinner,BK,"[('Pasta', 2), ('Shrimp', 3), ('Salmon', 1), ('Fish&Chips', 7)]",503.0,-37.8150104,144.944794,0,9.182,15.8640439
ORDK06573,2018-04-03,11:02:32,Breakfast,BK,"[('Pancake', 3), ('Cereal', 5), ('Eggs', 9), ('Coffee', 10)]",450.75,-37.8053644,144.9737134,0,6.758,11.6612557
ORDA09047,2018-05-22,12:33:48,Lunch,BK,"[('Chicken', 9), ('Burger', 8)]",536.0,-37.8139829,144.9546832,0,8.396,14.2879764
ORDK06120,2018-02-02,09:00:50,Breakfast,BK,"[('Coffee', 5), ('Eggs', 1), ('Pancake', 6), ('Cereal', 4)]",289.0,-37.8170355,144.9532513,0,8.66,13.6663363
ORDB09235,2018-09-16,16:37:10,Dinner,TP,"[('Pasta', 1), ('Salmon', 1), ('Fish&Chips', 10), ('Shrimp', 9)]",904.5,-37.8058744,144.9783731,0,9.671,15.3382769
ORDY00348,2018-04-18,11:32:57,Breakfast,TP,"[('Cereal', 10), ('Pancake', 5), ('Eggs', 9), ('Coffee', 10)]",604.25,-37.803335,144.9899256,0,10.763,13.5238724
ORDC07427,2018-03-07,10:01:41,Breakfast,NS,"[('Coffee', 10), ('Eggs', 1)]",97.0,-37.8161362,144.9835027,0,8.624,13.8117225
ORDZ09844,2018-03-31,10:52:23,Breakfast,NS,"[('Pancake', 6), ('Coffee', 6), ('Eggs', 6)]",322.5,-37.8163682,144.9656303,0,8.285,14.9520174
ORDB07581,2018-10-18,17:38:01,Dinner,TP,"[('Shrimp', 1), ('Fish&Chips', 6), ('Pasta', 5)]",401.5,-37.8186183,144.9670084,0,7.57,12.2711586
ORDX08110,2018-05-02,11:53:14,Breakfast,BK,"[('Coffee', 4), ('Cereal', 8)]",198.0,-37.8058079,144.9460617,0,8.995,14.0859407
ORDX09508,2018-10-28,17:58:18,Dinner,BK,"[('Pasta', 9), ('Salmon', 1), ('Shrimp', 2)]",396.5,-37.8209865,144.9904652,0,5.899,15.4127767
ORDI04348,2018-08-10,15:16:03,Lunch,NS,"[('Fries', 4), ('Salad', 2), ('Chicken', 10), ('Steak', 8), ('Burger', 8)]",1010.4,-37.8037097,145.0116178,0,10.08,15.4351711
ORDZ07896,2018-08-04,15:05:54,Lunch,NS,"[('Burger', 8), ('Fries', 1), ('Steak', 8), ('Chicken', 5)]",780.0,-37.8217092,144.9487024,0,9.84,16.8757171
ORDX08850,2018-05-08,12:13:31,Lunch,BK,"[('Salad', 2), ('Chicken', 1), ('Steak', 2), ('Burger', 9)]",435.4,-37.8223792,144.9340469,0,10.716,8.3176372
ORDK08255,2018-03-11,10:11:49,Breakfast,BK,"[('Coffee', 3), ('Cereal', 1), ('Pancake', 9)]",261.75,-37.8046228,144.9633154,0,7.568,14.8200356
ORDK08446,2018-11-18,18:38:52,Dinner,BK,"[('Salmon', 2), ('Pasta', 3), ('Fish&Chips', 7), ('Shrimp', 3)]",571.5,-37.8190219,145.0083311,0,4.128,13.122778
ORDY00128,2018-11-24,18:49:00,Dinner,TP,"[('Shrimp', 6), ('Pasta', 2), ('Salmon', 9)]",748.0,-37.8131243,144.9401031,0,10.148,15.1293034
ORDI11099,2018-12-20,19:39:43,Dinner,NS,"[('Shrimp', 7), ('Pasta', 6)]",543.0,-37.8143806,144.9597841,0,8.257,13.752437
ORDK04936,2018-08-28,15:56:37,Lunch,BK,"[('Burger', 2), ('Chicken', 8), ('Fries', 2)]",342.0,-37.8018093,144.9802776,0,6.647,12.4527389
ORDC10547,2018-06-23,13:44:47,Lunch,NS,"[('Salad', 3), ('Chicken', 8)]",307.6,-37.8048156,144.9468402,0,8.695,16.0895189
ORDI02424,2018-01-18,08:30:25,Breakfast,NS,"[('Pancake', 5), ('Eggs', 2)]",165.25,-37.8062604,144.9571842,1,7.865,6.6078894
ORDZ00830,2018-10-23,17:48:10,Dinner,NS,"[('Pasta', 6), ('Fish&Chips', 2)]",235.0,-37.8201019,144.9669756,0,8.755,14.8344903
ORDB07349,2018-09-09,16:16:54,Dinner,TP,"[('Shrimp', 2), ('Salmon', 9), ('Fish&Chips', 7), ('Pasta', 3)]",804.5,-37.81883,144.9738244,0,8.192,13.6039103
ORDA06662,2018-08-08,15:16:03,Lunch,BK,"[('Steak', 6), ('Burger', 7), ('Chicken', 2), ('Salad', 2)]",585.4,-37.8113191,144.9476235,0,10.513,16.3631612
ORDB01740,2018-02-04,09:00:50,Breakfast,TP,"[('Pancake', 5), ('Eggs', 9), ('Coffee', 2)]",334.25,-37.8174059,144.9907682,0,9.858,14.5213317
ORDI00754,2018-01-25,08:40:33,Breakfast,NS,"[('Cereal', 4), ('Coffee', 10), ('Eggs', 8), ('Pancake', 2)]",383.5,-37.8003526,144.9443519,0,8.539,13.3584693
ORDC01786,2018-01-16,08:20:16,Breakfast,NS,"[('Pancake', 1), ('Eggs', 6)]",156.25,-37.817907,144.9745568,1,8.189,7.0317117
ORDZ07941,2018-07-01,13:54:55,Lunch,NS,"[('Chicken', 1), ('Fries', 4), ('Salad', 3)]",131.6,-37.8073409,144.9364254,0,9.914,17.2585956
ORDX00478,2018-01-20,08:30:25,Breakfast,BK,"[('Coffee', 9), ('Pancake', 2)]",116.0,-37.8041952,144.9746456,0,6.827,13.6304367
ORDI09940,2018-07-18,14:35:29,Lunch,NS,"[('Burger', 3), ('Fries', 7)]",177.0,-37.8003467,144.9781135,0,6.858,12.3013542
ORDI05907,2018-01-05,08:00:00,Breakfast,NS,"[('Eggs', 8), ('Coffee', 9), ('Cereal', 6), ('Pancake', 4)]",466.5,-37.8001875,144.9601868,1,7.076,8.68849515
ORDI06670,2018-12-23,19:49:51,Dinner,NS,"[('Salmon', 4), ('Pasta', 5), ('Fish&Chips', 4), ('Shrimp', 6)]",765.5,-37.822004,144.969587,0,8.834,16.6001953
ORDC06633,2018-03-10,10:11:49,Breakfast,NS,"[('Cereal', 7), ('Coffee', 9), ('Pancake', 5), ('Eggs', 7)]",489.75,-37.8241511,145.0151495,0,11.884,18.6410551
ORDA02470,2018-04-18,11:32:57,Breakfast,BK,"[('Pancake', 3), ('Cereal', 7), ('Coffee', 3), ('Eggs', 10)]",462.25,-37.8037728,144.9737843,0,6.947,17.6494098
ORDK03338,2018-11-05,18:08:27,Dinner,BK,"[('Pasta', 2), ('Salmon', 8), ('Fish&Chips', 4), ('Shrimp', 8)]",955.0,-37.8152578,144.9634694,0,7.772,7.26380615
ORDC05079,2018-09-15,16:27:02,Dinner,NS,"[('Fish&Chips', 6), ('Shrimp', 5), ('Pasta', 6), ('Salmon', 4)]",809.0,-37.8076697,144.9803686,0,7.601,15.4315975
ORDC00807,2018-02-05,09:10:59,Breakfast,NS,"[('Cereal', 8), ('Coffee', 3), ('Pancake', 4), ('Eggs', 7)]",441.5,-37.8149457,144.9647656,0,8.098,12.9869916
ORDZ08767,2018-09-29,16:57:27,Dinner,NS,"[('Salmon', 10), ('Pasta', 7)]",602.5,-37.808478,144.9511111,0,8.577,16.8421805
ORDJ09608,2018-12-24,19:49:51,Dinner,TP,"[('Pasta', 5), ('Salmon', 10), ('Fish&Chips', 6)]",757.5,-37.8191051,145.0037948,0,10.929,14.567939
ORDX10861,2018-11-25,18:49:00,Dinner,BK,"[('Shrimp', 8), ('Pasta', 1), ('Salmon', 7), ('Fish&Chips', 6)]",956.5,-37.808829,144.983375,0,5.633,22.46694735
ORDK08019,2018-11-10,18:18:35,Dinner,BK,"[('Pasta', 9), ('Salmon', 4), ('Fish&Chips', 10), ('Shrimp', 7)]",1139.5,-37.8162374,144.9677926,0,7.384,17.2051286
ORDA08420,2018-05-17,12:23:39,Lunch,BK,"[('Chicken', 4), ('Fries', 6), ('Burger', 8)]",448.0,-37.7992136,144.9533168,0,8.718,14.3476089
ORDZ06938,2018-04-24,11:43:05,Breakfast,NS,"[('Cereal', 1), ('Pancake', 3), ('Eggs', 3)]",159.75,-37.8188014,144.9531468,0,9.245,14.3883889
ORDI00545,2018-05-06,12:03:22,Lunch,NS,"[('Fries', 7), ('Burger', 3), ('Chicken', 8)]",433.0,-37.8163549,144.9657444,0,8.35,15.6220898
ORDB08627,2018-03-30,10:52:23,Breakfast,TP,"[('Coffee', 5), ('Pancake', 8), ('Eggs', 7)]",385.5,-37.8102835,144.9614249,0,8.489,10.8481095
ORDX08308,2018-11-16,18:28:43,Dinner,BK,"[('Salmon', 4), ('Fish&Chips', 9), ('Pasta', 7)]",671.5,-37.814892,145.0076791,0,3.79,10.9129815
ORDA07182,2018-10-27,17:48:10,Dinner,BK,"[('Salmon', 7), ('Fish&Chips', 4)]",427.0,-37.8168054,144.9994699,0,4.749,13.8748632
ORDA09128,2018-08-05,15:05:54,Lunch,BK,"[('Salad', 5), ('Chicken', 1), ('Steak', 7), ('Fries', 2), ('Burger', 6)]",643.0,-37.8132846,144.9514825,0,8.555,16.8257591
ORDA00677,2018-09-25,16:47:19,Dinner,BK,"[('Pasta', 5), ('Shrimp', 1)]",191.5,-37.8170929,144.9888177,0,5.771,12.0782191
ORDK09085,2018-10-03,17:07:36,Dinner,BK,"[('Fish&Chips', 3), ('Shrimp', 2)]",213.0,-37.8089395,144.9576682,0,7.956,14.6997429
ORDI04037,2018-06-26,13:44:47,Lunch,NS,"[('Chicken', 1), ('Burger', 2), ('Steak', 7), ('Fries', 1)]",421.0,-37.825772,144.9844382,0,9.534,21.996951
ORDA01794,2018-07-27,14:45:38,Lunch,BK,"[('Steak', 5), ('Fries', 7), ('Salad', 6)]",412.2,-37.8012161,144.9629847,0,8.057,14.0536281
ORDB04856,2018-01-29,08:50:42,Breakfast,TP,"[('Eggs', 8), ('Coffee', 8), ('Cereal', 10), ('Pancake', 5)]",567.25,-37.8082956,144.9548852,0,9.086,11.4784005
ORDA09446,2018-01-31,09:00:50,Breakfast,BK,"[('Coffee', 10), ('Cereal', 1), ('Pancake', 9), ('Eggs', 5)]",424.25,-37.8051695,144.9692462,0,7.036,11.8271493
ORDK11087,2018-09-17,16:37:10,Dinner,BK,"[('Pasta', 10), ('Shrimp', 4), ('Fish&Chips', 8), ('Salmon', 5)]",976.0,-37.8089442,144.9257734,0,11.018,27.06925965
ORDX01382,2018-09-15,16:27:02,Dinner,BK,"[('Shrimp', 4), ('Fish&Chips', 2)]",286.0,-37.815267,144.95909,0,11.321,20.8817598
ORDX04371,2018-10-08,17:17:44,Dinner,BK,"[('Pasta', 3), ('Fish&Chips', 7), ('Salmon', 8)]",655.5,-37.8156977,144.9582655,0,8.196,15.5064802
ORDI10153,2018-11-22,18:49:00,Dinner,NS,"[('Salmon', 10), ('Shrimp', 8), ('Pasta', 9)]",1089.5,-37.8135187,144.9501824,0,8.696,14.9125589
ORDX09688,2018-11-05,18:08:27,Dinner,BK,"[('Salmon', 8), ('Pasta', 1), ('Shrimp', 5), ('Fish&Chips', 10)]",975.5,-37.8160295,144.9636726,0,7.888,14.8260839
ORDX03722,2018-07-13,14:25:21,Lunch,BK,"[('Salad', 2), ('Steak', 6), ('Burger', 8), ('Chicken', 5)]",712.4,-37.8187351,145.0003355,0,4.857,10.2936181
ORDI08046,2018-09-20,16:37:10,Dinner,NS,"[('Fish&Chips', 6), ('Shrimp', 7)]",588.0,-37.8009814,144.9575755,0,7.359,13.100275
ORDY00808,2018-01-16,08:20:16,Breakfast,TP,"[('Coffee', 10), ('Pancake', 4), ('Cereal', 5)]",277.0,-37.8063063,144.9366014,1,10.594,6.3115828
ORDC10583,2018-01-09,08:10:08,Breakfast,NS,"[('Coffee', 4), ('Pancake', 8), ('Cereal', 3), ('Eggs', 6)]",419.0,-37.8058785,144.9818744,1,7.567,5.6503681
ORDI01371,2018-08-07,15:16:03,Lunch,NS,"[('Chicken', 6), ('Salad', 1)]",209.2,-37.8004479,144.958841,0,7.21,18.6044046
ORDY05818,2018-08-15,15:26:11,Lunch,TP,"[('Salad', 6), ('Fries', 6), ('Chicken', 8)]",431.2,-37.8090493,144.9836968,0,9.649,13.1900404
ORDK02254,2018-07-05,14:05:04,Lunch,BK,"[('Steak', 6), ('Salad', 8), ('Burger', 10), ('Chicken', 6)]",909.6,-37.8206326,144.9484857,0,9.233,15.5946685
ORDJ07828,2018-04-27,11:53:14,Breakfast,TP,"[('Pancake', 2), ('Coffee', 6)]",93.5,-37.8233026,144.9680038,0,7.974,10.5892145
ORDX05042,2018-08-01,14:55:46,Lunch,BK,"[('Fries', 1), ('Burger', 5), ('Steak', 9)]",572.0,-37.8070767,144.9487011,0,8.813,14.1819679
ORDY07621,2018-06-19,13:34:38,Lunch,TP,"[('Burger', 9), ('Fries', 2), ('Salad', 8), ('Chicken', 10)]",760.6,-37.8245237,145.0042327,0,10.764,13.5856547
ORDC02579,2018-09-21,16:37:10,Dinner,NS,"[('Fish&Chips', 5), ('Shrimp', 1)]",229.0,-37.8201307,144.9583071,0,9.13,14.7355949
ORDJ07909,2018-12-20,19:39:43,Dinner,TP,"[('Fish&Chips', 10), ('Salmon', 3), ('Pasta', 6), ('Shrimp', 3)]",800.0,-37.802362,144.9915361,0,11.326,14.5381792
ORDK03832,2018-06-14,13:24:30,Lunch,BK,"[('Chicken', 2), ('Steak', 10), ('Burger', 1), ('Salad', 6), ('Fries', 5)]",708.2,-37.8001191,144.9677289,0,7.883,14.0065247
ORDJ10235,2018-03-14,10:21:58,Breakfast,TP,"[('Cereal', 1), ('Pancake', 10)]",263.5,-37.8067131,144.9688406,0,9.244,11.8330242
ORDZ07321,2018-12-10,19:19:26,Dinner,NS,"[('Fish&Chips', 8), ('Salmon', 4)]",444.0,-37.8014304,144.9763773,0,6.654,12.7281199
ORDA07890,2018-02-22,09:41:24,Breakfast,BK,"[('Cereal', 9), ('Pancake', 7), ('Eggs', 9)]",556.75,-37.813257,145.0048305,0,3.932,7.9905699
ORDB07051,2018-09-29,16:57:27,Dinner,TP,"[('Pasta', 3), ('Fish&Chips', 9)]",397.5,-37.8126451,144.9738257,0,8.701,14.3502542
ORDJ05390,2018-08-09,15:16:03,Lunch,TP,"[('Chicken', 2), ('Steak', 6), ('Burger', 8), ('Salad', 8)]",719.6,-37.8224504,144.9558264,0,8.093,11.0504714
ORDC02958,2018-11-11,18:18:35,Dinner,NS,"[('Fish&Chips', 6), ('Salmon', 2), ('Shrimp', 10)]",832.0,-37.799597,144.9256581,0,10.333,18.2609486
ORDB02827,2018-09-17,16:37:10,Dinner,TP,"[('Fish&Chips', 2), ('Salmon', 4)]",234.0,-37.8162667,144.9690507,0,7.995,6.415603
ORDK06914,2018-02-27,09:51:32,Breakfast,BK,"[('Coffee', 1), ('Eggs', 2), ('Cereal', 10), ('Pancake', 10)]",504.0,-37.8097272,144.9758772,0,6.542,11.4902865
ORDA03565,2018-12-07,19:19:26,Dinner,BK,"[('Pasta', 4), ('Fish&Chips', 1)]",145.0,-37.8055185,144.95227,0,8.395,15.3982023
ORDZ05354,2018-01-19,08:30:25,Breakfast,NS,"[('Coffee', 3), ('Cereal', 7)]",169.5,-37.8006036,144.9738547,0,6.469,11.209452
ORDJ04768,2018-09-04,16:06:45,Dinner,TP,"[('Pasta', 3), ('Fish&Chips', 4), ('Salmon', 10)]",632.5,-37.8122644,144.937572,0,10.391,13.6943971
ORDC09368,2018-12-09,19:19:26,Dinner,NS,"[('Fish&Chips', 8), ('Shrimp', 3), ('Pasta', 10), ('Salmon', 4)]",881.0,-37.8106471,144.9449283,0,9.222,17.0567708
ORDA04428,2018-09-09,16:16:54,Dinner,BK,"[('Shrimp', 5), ('Pasta', 7), ('Salmon', 10), ('Fish&Chips', 7)]",1117.5,-37.8233614,144.9937359,0,5.839,15.5470717
ORDJ09039,2018-11-18,18:38:52,Dinner,TP,"[('Salmon', 8), ('Pasta', 6)]",493.0,-37.8192663,144.9501875,0,8.804,14.038288
ORDJ03088,2018-10-17,17:38:01,Dinner,TP,"[('Pasta', 2), ('Shrimp', 4)]",271.0,-37.8233693,144.9700652,0,7.987,12.4417663
ORDJ05782,2018-05-31,12:54:05,Lunch,TP,"[('Chicken', 3), ('Steak', 2)]",186.0,-37.8058765,144.9560741,0,9.278,12.4771638
ORDI10710,2018-01-02,08:00:00,Breakfast,NS,"[('Coffee', 5), ('Eggs', 3)]",103.5,-37.8137647,144.9643365,1,7.942,6.1754459
ORDK04268,2018-08-08,15:16:03,Lunch,BK,"[('Steak', 5), ('Chicken', 3)]",321.0,-37.8097499,144.954152,0,8.409,14.381181
ORDI02859,2018-12-29,20:00:00,Dinner,NS,"[('Salmon', 6), ('Pasta', 10), ('Fish&Chips', 7), ('Shrimp', 8)]",1198.0,-37.815892,144.9382513,0,9.937,18.1460313
ORDC10256,2018-05-09,12:13:31,Lunch,NS,"[('Steak', 3), ('Fries', 7)]",219.0,-37.8163438,144.987727,0,9.025,14.3872244
ORDB04643,2018-11-04,18:08:27,Dinner,TP,"[('Shrimp', 7), ('Pasta', 3)]",460.5,-37.8059582,144.9572319,0,9.176,15.0099256
ORDA09682,2018-05-13,12:23:39,Lunch,BK,"[('Fries', 6), ('Burger', 5), ('Chicken', 6), ('Salad', 4)]",487.8,-37.8062509,144.9598532,0,7.716,16.0027925
ORDC02538,2018-02-12,09:21:07,Breakfast,NS,"[('Eggs', 7), ('Cereal', 3), ('Pancake', 8)]",411.0,-37.7992455,144.9878902,0,7.926,12.4493068
ORDI03443,2018-08-08,15:16:03,Lunch,NS,"[('Fries', 5), ('Burger', 6), ('Steak', 8), ('Chicken', 8), ('Salad', 9)]",1016.8,-37.8265624,144.9743124,0,9.546,15.057726
ORDY10776,2018-03-25,10:42:15,Breakfast,TP,"[('Eggs', 5), ('Pancake', 6), ('Cereal', 7)]",402.5,-37.8201747,145.0139798,0,11.842,15.2179737
ORDY03683,2018-02-22,09:41:24,Breakfast,TP,"[('Eggs', 6), ('Pancake', 5)]",253.25,-37.8126195,145.0057727,0,11.491,13.4155918
ORDZ07471,2018-02-15,09:21:07,Breakfast,NS,"[('Coffee', 6), ('Eggs', 7), ('Cereal', 7)]",346.0,-37.811942,145.0039821,0,9.919,14.8491519
ORDX10468,2018-09-27,16:57:27,Dinner,BK,"[('Fish&Chips', 1), ('Pasta', 7), ('Salmon', 5), ('Shrimp', 9)]",918.5,-37.8083253,144.9434194,0,9.407,8.05020275
ORDC08958,2018-11-06,18:18:35,Dinner,NS,"[('Salmon', 9), ('Shrimp', 5), ('Fish&Chips', 1), ('Pasta', 4)]",784.0,-37.8069813,144.9599282,0,7.624,13.8070768
ORDX04504,2018-03-04,10:01:41,Breakfast,BK,"[('Coffee', 7), ('Eggs', 7)]",206.5,-37.814791,144.9342856,0,10.317,18.2215578
ORDX09019,2018-04-12,11:12:40,Breakfast,BK,"[('Cereal', 2), ('Coffee', 4), ('Pancake', 7)]",241.75,-37.8146506,144.9593159,0,11.227,16.3295541
ORDX03419,2018-05-18,12:33:48,Lunch,BK,"[('Chicken', 2), ('Fries', 1), ('Steak', 1), ('Salad', 4), ('Burger', 7)]",406.8,-37.8095317,145.0100635,0,3.478,9.3589096
ORDA00734,2018-06-20,13:34:38,Lunch,BK,"[('Steak', 1), ('Chicken', 6), ('Salad', 7), ('Burger', 1), ('Fries', 6)]",460.4,-37.8179918,144.9503443,0,9.15,15.0960036
ORDB09178,2018-06-08,13:14:21,Lunch,TP,"[('Steak', 2), ('Chicken', 6)]",282.0,-37.815917,144.9655787,0,7.88,11.3969825
ORDB05918,2018-02-12,09:21:07,Breakfast,TP,"[('Cereal', 6), ('Coffee', 8), ('Eggs', 5)]",296.0,-37.8024414,144.9922659,0,11.376,13.6518793
ORDI10506,2018-02-18,09:31:16,Breakfast,NS,"[('Eggs', 10), ('Pancake', 2), ('Cereal', 7), ('Coffee', 7)]",468.0,-37.8186097,144.9945661,0,9.7,16.6416635
ORDC08514,2018-01-27,08:50:42,Breakfast,NS,"[('Coffee', 6), ('Eggs', 8), ('Pancake', 1)]",245.25,-37.8226138,144.9583674,0,9.37,16.2416337
ORDY07119,2018-08-26,15:46:28,Lunch,TP,"[('Salad', 3), ('Burger', 1)]",82.6,-37.8143014,144.9381221,0,10.589,15.3809011
ORDZ05335,2018-02-12,09:21:07,Breakfast,NS,"[('Pancake', 4), ('Eggs', 3), ('Cereal', 3), ('Coffee', 4)]",256.0,-37.8116894,145.0009412,0,9.651,14.297931
ORDX01068,2018-09-12,16:27:02,Dinner,BK,"[('Fish&Chips', 9), ('Pasta', 8)]",535.0,-37.8225832,144.9638538,0,8.206,14.8966805
ORDY08017,2018-08-11,15:16:03,Lunch,TP,"[('Steak', 1), ('Burger', 9)]",324.0,-37.820104,145.015819,0,12.043,16.8834967
ORDK04206,2018-03-13,10:21:58,Breakfast,BK,"[('Cereal', 10), ('Eggs', 10), ('Pancake', 5)]",551.25,-37.8140756,144.9558308,0,8.263,13.2887767
ORDZ01919,2018-12-15,19:29:34,Dinner,NS,"[('Shrimp', 8), ('Fish&Chips', 3), ('Salmon', 4)]",701.0,-37.8240357,144.9436033,0,10.591,18.8923176
ORDJ07267,2018-04-09,11:12:40,Breakfast,TP,"[('Cereal', 7), ('Coffee', 1)]",154.5,-37.8173325,144.9673786,0,7.748,10.8731469
ORDB04015,2018-09-03,16:06:45,Dinner,TP,"[('Fish&Chips', 9), ('Shrimp', 6), ('Pasta', 9), ('Salmon', 1)]",927.5,-37.8115397,144.9720273,0,8.815,12.709277
ORDY02499,2018-06-02,12:54:05,Lunch,TP,"[('Salad', 7), ('Burger', 10), ('Fries', 2), ('Chicken', 6), ('Steak', 1)]",691.4,-37.8143701,144.9390152,0,10.231,14.3324839
ORDK00542,2018-07-12,14:15:12,Lunch,BK,"[('Steak', 9), ('Salad', 7)]",525.4,-37.8167058,145.0073651,0,3.995,9.226364
ORDI10319,2018-04-17,11:32:57,Breakfast,NS,"[('Eggs', 2), ('Pancake', 6), ('Cereal', 1)]",210.5,-37.824603,144.9456639,0,10.386,15.0469802
ORDY09408,2018-06-08,13:14:21,Lunch,TP,"[('Steak', 6), ('Chicken', 9), ('Fries', 5), ('Burger', 9), ('Salad', 1)]",914.2,-37.8040866,144.9508656,0,9.798,13.4082818
ORDZ02837,2018-02-11,09:21:07,Breakfast,NS,"[('Cereal', 2), ('Eggs', 3), ('Pancake', 7), ('Coffee', 8)]",337.75,-37.8161991,144.9763844,0,8.246,15.2826873
ORDI00230,2018-06-08,13:14:21,Lunch,NS,"[('Steak', 4), ('Burger', 2)]",242.0,-37.8034777,144.9487814,0,8.387,13.7268073
ORDC01645,2018-11-11,18:18:35,Dinner,NS,"[('Pasta', 1), ('Shrimp', 8), ('Salmon', 3), ('Fish&Chips', 1)]",617.5,-37.8199355,144.9844445,0,9.136,16.2240801
ORDX01700,2018-07-03,14:05:04,Lunch,BK,"[('Salad', 10), ('Burger', 2)]",234.0,-37.8095947,144.9636776,0,7.4,13.1059984
ORDI03744,2018-12-17,19:39:43,Dinner,NS,"[('Fish&Chips', 6), ('Shrimp', 6)]",534.0,-37.8062781,144.9488733,0,8.61,14.4726816
ORDZ10141,2018-01-15,08:20:16,Breakfast,NS,"[('Pancake', 8), ('Eggs', 2)]",238.0,-37.8180298,144.9495506,1,9.574,7.3177364
ORDY03579,2018-06-18,13:34:38,Lunch,TP,"[('Burger', 9), ('Chicken', 10), ('Salad', 3), ('Fries', 3), ('Steak', 9)]",1091.6,-37.8145544,144.9640906,0,7.991,11.6478351
ORDC09226,2018-11-04,18:08:27,Dinner,NS,"[('Pasta', 6), ('Fish&Chips', 4), ('Salmon', 1)]",346.0,-37.8101076,144.9448123,0,9.127,17.4808203
ORDC01426,2018-11-04,18:08:27,Dinner,NS,"[('Pasta', 10), ('Salmon', 1), ('Shrimp', 1)]",370.0,-37.8187901,144.9529565,0,9.244,17.0758592
ORDY03757,2018-04-27,11:43:05,Breakfast,TP,"[('Coffee', 8), ('Pancake', 4), ('Eggs', 5)]",267.0,-37.8122974,145.004958,0,11.407,13.7679862
ORDC02088,2018-05-17,12:23:39,Lunch,NS,"[('Chicken', 4), ('Fries', 5)]",188.0,-37.8090866,144.9635351,0,7.458,12.9273186
ORDA06641,2018-12-28,20:00:00,Dinner,BK,"[('Salmon', 8), ('Pasta', 6), ('Fish&Chips', 6)]",703.0,-37.811828,144.9715977,0,6.944,13.4752594
ORDZ08139,2018-04-20,11:32:57,Breakfast,NS,"[('Pancake', 10), ('Coffee', 1)]",250.0,-37.8139659,144.9487495,0,9.866,14.9126476
ORDY07280,2018-02-20,09:31:16,Breakfast,TP,"[('Coffee', 9), ('Eggs', 2), ('Cereal', 9), ('Pancake', 5)]",421.75,-37.8204972,144.9567089,0,8.032,10.3448314
ORDI00700,2018-08-22,15:46:28,Lunch,NS,"[('Steak', 10), ('Fries', 10), ('Chicken', 6), ('Burger', 5)]",917.0,-37.809274,144.9375666,0,10.181,15.2602952
ORDK06564,2018-07-21,14:35:29,Lunch,BK,"[('Burger', 1), ('Steak', 9)]",436.0,-37.8205572,145.0116272,0,4.558,13.184345
ORDC05011,2018-08-18,15:36:20,Lunch,NS,"[('Burger', 4), ('Fries', 3), ('Salad', 1)]",177.2,-37.8096921,145.0034029,0,9.691,16.8150004
ORDI00163,2018-10-14,17:27:53,Dinner,NS,"[('Salmon', 10), ('Fish&Chips', 7)]",655.0,-37.8167248,144.99431,0,9.608,17.700743
ORDJ00774,2018-02-17,09:31:16,Breakfast,TP,"[('Cereal', 1), ('Eggs', 4)]",109.0,-37.8274983,144.9877139,0,9.382,13.2029423
ORDY06685,2018-02-04,09:00:50,Breakfast,TP,"[('Pancake', 9), ('Eggs', 3), ('Coffee', 8), ('Cereal', 6)]",470.25,-37.8174059,144.9907682,0,9.858,14.0302998
